panel,umap1,umap2,cluster,label,cohort,cell_type,n_cells,n_cluster,n_type,expected,ratio_obs_over_exp,log2_enrichment,hypergeom_p,note,is_cand,setting,n_patients,ARI,AMI,NMI,purity_weighted,purity_balanced,ARI_boot_lo,ARI_boot_hi,AMI_boot_lo,AMI_boot_hi,NMI_boot_lo,NMI_boot_hi,purity_weighted_boot_lo,purity_weighted_boot_hi,purity_balanced_boot_lo,purity_balanced_boot_hi,bootstrap,patient_id,n_cand,n_oth,med_cand,med_oth,diff,arm,Ki67,CD31
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.110465575151043,0.462529581154169
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.042337976357778,0.214203688687334
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0370285747157479,1.20262439847491
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0777782601318217,0.902824952647228
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.154726238371352,1.4434364684224
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0582691341861452,0.830193823493626
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.089474630558716,0.805738389173776
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.008626872015232,0.748052972085817
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0160115109339339,1.09709136158164
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0199986669066095,0.676104692776334
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.722852073671807
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0992539786175382,0.027610682061833
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.359265358444399,1.15363535922819
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.737542014244713
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.176947791401153,1.34738420293308
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0335069273963263,0.912514289392969
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0385912488938797,0.608637453143559
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0512596005008566,1.5304584376816
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.145564658142763,0.57046612727672
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0822556461480888,1.74856338162149
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.142375643167804,1.03787351867448
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.05804376932394
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0334105387797815,0.977776088767637
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0510674427794005,0.369120922269771
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0393738590263241,1.16986515370751
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.763414107295483
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.182906093583585,1.25147424487652
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0808645422296721,1.22787326387631
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.87888740246557
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0157529623262571,0.0946943860657928
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0735462230854544,1.07912908767701
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.262234850788142,0.939205125261427
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0172405252143603,1.75672413041111
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.818063735411101
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0436236391455615,1.0680403558726
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0577354088628285,0.358510949344379
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.571237223984489
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.733034014103775
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.026441206253586,1.12711055855906
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0204067468874583,1.50343408993959
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.054196741226689,0.242037304397031
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.25612337452187
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.264244160264503,1.35460271834366
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.091631405851346,0.446258971931235
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.106938916206306,0.0426883121377826
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0434645742542078,1.15760119185087
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.025971106297451,0.72664399969284
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.10895484195319
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0416546197487897,0.743571823129835
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.216002698922331,1.86499037831851
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.651951894084898
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.237740985391318,1.3783934856343
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.161738290679132,0.879030693071387
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0266635071837697,1.24347280020929
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.089441066691226,1.65267583773764
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.108639952916047,0.33566037435834
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.209469478743659
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0492006329299131,1.57729022800912
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0166658951581631,1.126601992884
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.179301460300974,0.915387835473094
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0966357403212727,0.922362657042264
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0368646203259732,0.755513985851104
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0344759285928006,1.00133631642247
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0855072971992711,0.852851416079106
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0479280436055589,0.5210386925407
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0687361090710185,0.914269354771425
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.120679308660716,1.26071162548091
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0302983944727227,0.580364951491885
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0660122609468334,0.985848380760479
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0599387242847327,0.901098587371375
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.699888389741886
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0771296568965452,1.79657771081008
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.184969358531529,1.81170141097313
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0693548402209111,0.896674146340806
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.109951438253988,0.529009713743553
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.376572568900007,1.42982747706036
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.090069312560715,0.648198597704827
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.603199843063093
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0467718285753201,1.30988894459722
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.60461900220141
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0270237377469062,1.53666225602209
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0392056417859264,1.41736114436336
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0149248190436943,1.13026117474925
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.164818661476819,0.747652226079387
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0204067468874583,0.879432393074869
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0333271635782072,1.62184112215298
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.345610470636875,1.74776959206546
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.116663795549393,1.30048243505931
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0573863377325688,0.758892940486639
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.02772967341354,1.15643451346819
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.387293527777011,1.79279882315787
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0357622257849679,0.652280512223952
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.106183430955554,1.17238356480356
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.321829320566685,0.845435258089601
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0790019054980525,0.331836984609633
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.947950415213627
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.178328591252826,0.581612192672832
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0377268988516678,1.08565039924018
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.124258299851548,1.65207582252744
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0370483203858745,0.767386634106014
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,2.3142444760503
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,2.05734720960835
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.114790761031961,1.15383042593834
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.103404439565865,0.787816213255612
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0277742067724867,1.25201502910902
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.164192196259358,1.8396070431362
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0166658951581631,0.927001286541128
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.895076548687366
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,2.02961933956703
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.144102962283118,1.1374119645951
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.133770915793739,1.06379972371425
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0215187297435906,0.929433648632398
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0768474171886719,1.32644031143474
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0451972561180666,1.45520943672135
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0527263919545551,1.46035405037248
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0163927084358866,0.531534664939209
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0412144907865659,1.05850839539593
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0175429598117268,0.895335756345823
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.107898624868887,0.930700251868487
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0894756619170697,0.5726261941995
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.178943146436471,0.935374783638233
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0,1.21599730614535
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0407516032745168,0.594620083254971
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0551740037384695,1.14725465416708
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.118907305815043,1.13640933569242
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0227253166329486,0.323977725355552
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.113767393286899,1.62614580939027
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.117377346506318,0.976782364911738
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.213741040530724,0.771285876262116
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0775659685099303,1.40886199424531
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0132609171583566,1.09381775728138
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.125778845300632,0.778167233138307
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.145096740554605,1.99814566208286
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0713679718762115,0.785290981181268
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0248369746399116,1.6618222650492
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.120708436705349,1.33883628811413
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0277742067724867,0.665656440164231
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0744075865179743,0.669382144960308
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0428440341554707,1.00015966188875
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.168905122735145,1.4798254441972
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.11882487064068,0.980998190123059
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0718846014649401,1.09589615188994
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0484917075067662,1.41365434791864
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.55005743345384
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.38725825732289,1.30088668235314
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0259353820667774,1.00991085306955
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0354024304098733,1.7650606130778
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0499791900693487,0.669223220273642
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0335789338862419,0.769335635428842
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.64346208717404
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.127688368161076,0.777671395905067
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.03392076751982
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0922837626951867,1.06168298701723
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0515444987494647,1.10345831763407
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.132311242277741,0.788473272475802
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.106567552836229,0.759512312827927
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.066442976844187,1.31015264849322
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0344759285928006,0.755805032529611
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0128201616380492,1.16293957475292
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.308038294715751,1.25820577845211
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.130692648231923,1.83489405270596
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0891397604991151,1.03546737725535
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.33164083363019
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0212749907754178,1.57620953216573
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0681291015657032,1.01130232524863
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.46908377985476
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0202689963870417,0.567788491411452
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0158723494072192,1.28693098168094
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.789009889647872
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.76654108283222
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.10910187865677
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.038258467887263,1.07744935040598
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.351830631229418
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.770702244186601
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.153181852021967,1.96836086457272
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0587896585214022,2.03140150162836
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.189180084702158,1.04837014477475
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.388756920465702,0.79733338947203
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0821367952435709,0.793004438245865
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0318110764585154,0.82767743676102
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.131457205828407,0.95703226000926
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.146736194885788,1.52490692259408
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0432598006042419,1.58714692499435
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.272814267950973,1.34058870294165
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0302983944727227,1.03330906569663
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.154569475283842,0.883226097317942
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0153840085610644,1.03955094436994
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0732993184580383,1.6639827938353
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.282149633667065,0.970680241315581
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0664283017672305,0.838750884651698
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0163927084358866,1.34196958217804
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.326414219280811,1.08722028164938
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0192295840995101,1.29804646702264
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0634494820453409,0.657504405532477
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.110565083689723,0.516672184807568
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0151509354931846,0.639555374289234
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0227253166329486,0.693751219408891
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0758698329416096,0.645216380138852
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0476010693415577,1.15547990070664
